"STATION","NAME","DATE","DP01","DP10","DT32","DX32","DX70","DX90","PRCP","SNOW","TMAX","TMIN"
"US1ILKX0009","KNOXVILLE 0.7 NW, IL US","2014-10","8","4",,,,,"82.3",,,
"US1ILKX0009","KNOXVILLE 0.7 NW, IL US","2014-11","5","2",,,,,"28.0",,,
"US1ILKX0009","KNOXVILLE 0.7 NW, IL US","2014-12","3","2",,,,,"26.2",,,
"US1ILKX0009","KNOXVILLE 0.7 NW, IL US","2015-01","8","7",,,,,"35.1","273",,
"US1ILKX0009","KNOXVILLE 0.7 NW, IL US","2015-02","4","3",,,,,"33.7","331",,
"US1ILKX0009","KNOXVILLE 0.7 NW, IL US","2015-03","5","1",,,,,"12.3",,,
"US1ILKX0009","KNOXVILLE 0.7 NW, IL US","2015-04","9","6",,,,,"61.8",,,
"US1ILKX0009","KNOXVILLE 0.7 NW, IL US","2015-05","15","12",,,,,"152.8",,,
"US1ILKX0009","KNOXVILLE 0.7 NW, IL US","2015-06","15","11",,,,,"156.8",,,
"US1ILKX0009","KNOXVILLE 0.7 NW, IL US","2015-07","7","6",,,,,"181.2",,,
"US1ILKX0009","KNOXVILLE 0.7 NW, IL US","2015-08","5","4",,,,,"82.3",,,
"US1ILKX0009","KNOXVILLE 0.7 NW, IL US","2015-09","5","3",,,,,"55.8",,,
"US1ILKX0009","KNOXVILLE 0.7 NW, IL US","2015-10","6","3",,,,,"43.3",,,
"US1ILKX0009","KNOXVILLE 0.7 NW, IL US","2015-11","12","9",,,,,"152.3",,,
"US1ILKX0009","KNOXVILLE 0.7 NW, IL US","2015-12","11","7",,,,,"138.1",,,
"US1ILKX0009","KNOXVILLE 0.7 NW, IL US","2016-01","6","2",,,,,"12.4",,,
"US1ILKX0009","KNOXVILLE 0.7 NW, IL US","2016-02","4","2",,,,,"18.4","99",,
"US1ILKX0009","KNOXVILLE 0.7 NW, IL US","2016-03","11","8",,,,,"73.1",,,
"US1ILKX0009","KNOXVILLE 0.7 NW, IL US","2016-04","13","8",,,,,"66.3",,,
"US1ILKX0009","KNOXVILLE 0.7 NW, IL US","2016-05","12","8",,,,,"99.2",,,
"US1ILKX0009","KNOXVILLE 0.7 NW, IL US","2016-06","5","2",,,,,"104.2",,,
"US1ILKX0009","KNOXVILLE 0.7 NW, IL US","2016-07","14","11",,,,,"252.0",,,
"US1ILKX0009","KNOXVILLE 0.7 NW, IL US","2016-08","12","9",,,,,"206.6",,,
"US1ILKX0009","KNOXVILLE 0.7 NW, IL US","2016-09","4","2",,,,,"31.5",,,
"US1ILKX0009","KNOXVILLE 0.7 NW, IL US","2016-10","9","6",,,,,"58.1",,,
"US1ILKX0009","KNOXVILLE 0.7 NW, IL US","2016-11","5","5",,,,,"67.8",,,
"US1ILKX0009","KNOXVILLE 0.7 NW, IL US","2016-12","5","3",,,,,"36.1",,,
"US1ILKX0009","KNOXVILLE 0.7 NW, IL US","2017-01","11","3",,,,,"39.8",,,
"US1ILKX0009","KNOXVILLE 0.7 NW, IL US","2017-02","7","1",,,,,"13.5",,,
"US1ILKX0009","KNOXVILLE 0.7 NW, IL US","2017-03","13","8",,,,,"87.6",,,
"US1ILKX0009","KNOXVILLE 0.7 NW, IL US","2017-04","13","8",,,,,"141.4",,,
"US1ILKX0009","KNOXVILLE 0.7 NW, IL US","2017-05","11","9",,,,,"148.2",,,
"US1ILKX0009","KNOXVILLE 0.7 NW, IL US","2017-06","10","6",,,,,"63.3",,,
"US1ILKX0009","KNOXVILLE 0.7 NW, IL US","2017-07","10","6",,,,,"118.0",,,
"US1ILKX0009","KNOXVILLE 0.7 NW, IL US","2017-08","8","4",,,,,"71.4",,,
"US1ILKX0009","KNOXVILLE 0.7 NW, IL US","2017-09","1","1",,,,,"21.8","0",,
"US1ILKX0009","KNOXVILLE 0.7 NW, IL US","2017-10","12","6",,,,,"150.8",,,
"US1ILKX0009","KNOXVILLE 0.7 NW, IL US","2017-11","10","5",,,,,"38.9",,,
"US1ILKX0009","KNOXVILLE 0.7 NW, IL US","2017-12","7","3",,,,,"22.7",,,
"US1ILKX0007","GALESBURG 1.1 NNE, IL US","2008-11","10","4",,,,,"36.1","61",,
"US1ILKX0007","GALESBURG 1.1 NNE, IL US","2008-12","14","11",,,,,"126.5",,,
"US1ILKX0007","GALESBURG 1.1 NNE, IL US","2009-02","8","5",,,,,"70.3",,,
"US1ILKX0007","GALESBURG 1.1 NNE, IL US","2009-03","8","8",,,,,"164.1",,,
"USC00114780","KNOXVILLE, IL US","1999-09","4","4",,,,,"98.6","0",,
"USC00114780","KNOXVILLE, IL US","1999-10","4","2",,,,,"23.9","0",,
"USC00114780","KNOXVILLE, IL US","1999-11","4","2",,,,,"7.6","0",,
"USC00114780","KNOXVILLE, IL US","1999-12","13","7",,,,,"68.2","76",,
"USC00114780","KNOXVILLE, IL US","2000-01","5","4",,,,,"25.7","231",,
"USC00114780","KNOXVILLE, IL US","2000-02","8","5",,,,,"68.0","16",,
"USC00114780","KNOXVILLE, IL US","2000-03","8","5",,,,,"29.3","0",,
"USC00114780","KNOXVILLE, IL US","2000-04","8","6",,,,,"57.7","25",,
"USC00114780","KNOXVILLE, IL US","2000-05","10","9",,,,,"154.1","0",,
"USC00114780","KNOXVILLE, IL US","2000-06","15","12",,,,,"198.9","0",,
"USC00114780","KNOXVILLE, IL US","2000-07","11","6",,,,,"77.8","0",,
"USC00114780","KNOXVILLE, IL US","2000-08","10","7",,,,,"46.6","0",,
"USC00114780","KNOXVILLE, IL US","2000-09","10","6",,,,,"154.8","0",,
"USC00114780","KNOXVILLE, IL US","2000-10","7","4",,,,,"43.1","0",,
"USC00114780","KNOXVILLE, IL US","2000-11","7","4",,,,,"49.8","0",,
"USC00114780","KNOXVILLE, IL US","2000-12","12","7",,,,,"66.1","731",,
"USC00114780","KNOXVILLE, IL US","2001-01","10","6",,,,,"66.8","84",,
"USC00114780","KNOXVILLE, IL US","2001-02","10","6",,,,,"90.0","41",,
"USC00114780","KNOXVILLE, IL US","2001-03","7","5",,,,,"45.4","16",,
"USC00114780","KNOXVILLE, IL US","2001-04","15","10",,,,,"96.2","0",,
"USC00114780","KNOXVILLE, IL US","2001-05","18","9",,,,,"161.3","0",,
"USC00114780","KNOXVILLE, IL US","2001-06","12","9",,,,,"124.2","0",,
"USC00114780","KNOXVILLE, IL US","2001-07","8","3",,,,,"36.0","0",,
"USC00114780","KNOXVILLE, IL US","2001-08","8","6",,,,,"75.3","0",,
"USC00114780","KNOXVILLE, IL US","2001-09","10","7",,,,,"105.0","0",,
"USC00114780","KNOXVILLE, IL US","2001-10","13","8",,,,,"113.6","0",,
"USC00114780","KNOXVILLE, IL US","2001-11","7","5",,,,,"45.2","0",,
"USC00114780","KNOXVILLE, IL US","2001-12","7","5",,,,,"41.3","0",,
"USC00114780","KNOXVILLE, IL US","2002-01","4","2",,,,,"39.3","262",,
"USC00114780","KNOXVILLE, IL US","2002-02","6","3",,,,,"25.6","25",,
"USC00114780","KNOXVILLE, IL US","2002-03","11","7",,,,,"50.0","250",,
"USC00114780","KNOXVILLE, IL US","2002-04","11","8",,,,,"108.3","0",,
"USC00114780","KNOXVILLE, IL US","2002-05","15","12",,,,,"188.1","0",,
"USC00114780","KNOXVILLE, IL US","2002-06","10","7",,,,,"127.3","0",,
"USC00114780","KNOXVILLE, IL US","2002-07","9","6",,,,,"115.5","0",,
"USC00114780","KNOXVILLE, IL US","2002-08","10","5",,,,,"163.7","0",,
"USC00114780","KNOXVILLE, IL US","2002-09","5","1",,,,,"15.2","0",,
"USC00114780","KNOXVILLE, IL US","2002-10","13","7",,,,,"62.8","0",,
"USC00114780","KNOXVILLE, IL US","2002-11","10","0",,,,,"10.2","0",,
"USC00114780","KNOXVILLE, IL US","2002-12","3","3",,,,,"42.4","38",,
"USC00114780","KNOXVILLE, IL US","2003-01","7","3",,,,,"16.4","169",,
"USC00114780","KNOXVILLE, IL US","2003-02","6","1",,,,,"29.8","201",,
"USC00114780","KNOXVILLE, IL US","2003-03","8","5",,,,,"46.0","140",,
"USC00114780","KNOXVILLE, IL US","2003-04","12","6",,,,,"99.1","0",,
"USC00114780","KNOXVILLE, IL US","2003-05","14","7",,,,,"124.8","0",,
"USC00114780","KNOXVILLE, IL US","2003-06","11","7",,,,,"109.2","0",,
"USC00114780","KNOXVILLE, IL US","2003-07","9","4",,,,,"111.0","0",,
"USC00114780","KNOXVILLE, IL US","2003-08","10","5",,,,,"39.4","0",,
"USC00114780","KNOXVILLE, IL US","2003-09","9","6",,,,,"121.0","0",,
"USC00114780","KNOXVILLE, IL US","2003-10","10","4",,,,,"65.3","0",,
"USC00114780","KNOXVILLE, IL US","2003-11","12","5",,,,,"94.8","0",,
"USC00114780","KNOXVILLE, IL US","2003-12","8","5",,,,,"99.0","106",,
"USC00114780","KNOXVILLE, IL US","2004-01","6","3",,,,,"24.6","217",,
"USC00114780","KNOXVILLE, IL US","2004-02","7","2",,,,,"18.6","170",,
"USC00114780","KNOXVILLE, IL US","2004-03","16","8",,,,,"97.2","168",,
"USC00114780","KNOXVILLE, IL US","2004-04","3","3",,,,,"43.7","0",,
"USC00114780","KNOXVILLE, IL US","2004-05","16","10",,,,,"160.3","0",,
"USC00114780","KNOXVILLE, IL US","2004-06","10","5",,,,,"74.7","0",,
"USC00114780","KNOXVILLE, IL US","2004-07","11","8",,,,,"123.8","0",,
"USC00114780","KNOXVILLE, IL US","2004-08","14","9",,,,,"120.5","0",,
"USC00114780","KNOXVILLE, IL US","2004-09","2","1",,,,,"71.9","0",,
"USC00114780","KNOXVILLE, IL US","2004-10","11","9",,,,,"173.0","0",,
"USC00114780","KNOXVILLE, IL US","2004-11","12","8",,,,,"106.5","157",,
"USC00114780","KNOXVILLE, IL US","2004-12","8","5",,,,,"42.9","33",,
"USC00114780","KNOXVILLE, IL US","2005-01","15","7",,,,,"107.9","129",,
"USC00114780","KNOXVILLE, IL US","2005-02","10","5",,,,,"41.2","15",,
"USC00114780","KNOXVILLE, IL US","2005-03","6","2",,,,,"34.2","91",,
"USC00114780","KNOXVILLE, IL US","2005-04","8","5",,,,,"84.3","0",,
"USC00114780","KNOXVILLE, IL US","2005-05","9","5",,,,,"52.1","0",,
"USC00114780","KNOXVILLE, IL US","2005-06","4","3",,,,,"15.2","0",,
"USC00114780","KNOXVILLE, IL US","2005-07","8","5",,,,,"52.8","0",,
"USC00114780","KNOXVILLE, IL US","2005-08","9","6",,,,,"70.2","0",,
"USC00114780","KNOXVILLE, IL US","2005-09","9","7",,,,,"121.3","0",,
"USC00114780","KNOXVILLE, IL US","2005-10","7","4",,,,,"38.1","0",,
"USC00114780","KNOXVILLE, IL US","2005-11","9","4","18","5","2","0","59.1","0","11.0","-0.4"
"USC00114780","KNOXVILLE, IL US","2005-12","11","4","29","17","0","0","25.4","260","-1.4","-9.3"
"USC00114780","KNOXVILLE, IL US","2006-01","8","5","22","1","0","0","95.8","109","5.9","-2.1"
"USC00114780","KNOXVILLE, IL US","2006-02","3","3","26","7","0","0","16.0","0","3.6","-8.9"
"USC00114780","KNOXVILLE, IL US","2006-03","12","10","22","0","2","0","97.5","152","9.5","-1.6"
"USC00114780","KNOXVILLE, IL US","2006-04","13","8","6","0","16","0","121.4","0","19.7","5.3"
"USC00114780","KNOXVILLE, IL US","2006-05","13","4","0","0","18","3","103.0","0","21.6","10.4"
"USC00114780","KNOXVILLE, IL US","2006-06","13","7","0","0","28","2","77.1","0","26.6","14.8"
"USC00114780","KNOXVILLE, IL US","2006-07","13","7","0","0","31","6","104.6","0","29.9","19.4"
"USC00114780","KNOXVILLE, IL US","2006-08","15","9","0","0","30","3","84.8","0","27.8","18.1"
"USC00114780","KNOXVILLE, IL US","2006-09","10","3","0","0","22","0","53.0","0","23.0","11.1"
"USC00114780","KNOXVILLE, IL US","2006-10","10","6","13","0","8","1","61.8","0","15.7","3.3"
"USC00114780","KNOXVILLE, IL US","2006-11","6","4","18","0","2","0","105.9","0","11.6","0.1"
"USC00114780","KNOXVILLE, IL US","2006-12","7","4","24","6","0","0","78.2","302","5.3","-5.6"
"USC00114780","KNOXVILLE, IL US","2007-01","11","5","29","16","0","0","60.2","119","1.5","-7.9"
"USC00114780","KNOXVILLE, IL US","2007-02","8","5","28","18","0","0","53.7","267","-3.2","-12.7"
"USC00114780","KNOXVILLE, IL US","2007-03","16","11","18","3","5","0","121.3","5","12.6","1.1"
"USC00114780","KNOXVILLE, IL US","2007-04","11","7","13","0","9","0","113.6","0","14.8","2.6"
"USC00114780","KNOXVILLE, IL US","2007-05","9","4","0","0","27","1","40.6","0","25.4","12.8"
"USC00114780","KNOXVILLE, IL US","2007-06","9","3","0","0","30","4","88.0","0","27.2","16.1"
"USC00114780","KNOXVILLE, IL US","2007-07","8","7","0","0","31","2","106.3","0","27.8","16.6"
"USC00114780","KNOXVILLE, IL US","2007-08","14","8","0","0","30","6","176.1","0","30.1","19.2"
"USC00114780","KNOXVILLE, IL US","2007-09","4","3","0","0","27","2","23.4","0","27.4","12.3"
"USC00114780","KNOXVILLE, IL US","2007-10","9","5","2","0","16","0","59.5","0","21.1","7.9"
"USC00114780","KNOXVILLE, IL US","2007-11","5","2","21","0","0","0","29.0","0","10.2","-1.5"
"USC00114780","KNOXVILLE, IL US","2007-12","16","8","30","17","0","0","69.5","173","0.9","-7.9"
"USC00114780","KNOXVILLE, IL US","2008-01","8","4","27","17","0","0","35.2","142","0.7","-11.0"
"USC00114780","KNOXVILLE, IL US","2008-02","14","9","28","19","0","0","107.4","420","-1.7","-11.0"
"USC00114780","KNOXVILLE, IL US","2008-03","7","5","29","3","1","0","44.8","0","7.9","-3.8"
"USC00114780","KNOXVILLE, IL US","2008-04","16","9","5","0","6","0","116.3","0","14.9","4.1"
"USC00114780","KNOXVILLE, IL US","2008-05","13","9","0","0","12","0","114.5","0","20.3","7.4"
"USC00114780","KNOXVILLE, IL US","2008-06","14","9","0","0","29","0","151.2","0","27.1","16.1"
"USC00114780","KNOXVILLE, IL US","2008-07","13","8","0","0","30","0","109.2","0","27.7","17.3"
"USC00114780","KNOXVILLE, IL US","2008-08","9","6","0","0","31","1","71.8","0","27.3","15.5"
"USC00114780","KNOXVILLE, IL US","2008-09","13","10","0","0","24","0","250.6","0","24.3","12.7"
"USC00114780","KNOXVILLE, IL US","2008-10","10","4","3","0","8","0","54.9","0","17.4","4.9"
"USC00114780","KNOXVILLE, IL US","2008-11","9","4","17","1","6","0","28.3","25","9.6","-1.3"
"USC00114780","KNOXVILLE, IL US","2008-12","15","10","29","14","0","0","125.4","329","0.7","-11.3"
"USC00114780","KNOXVILLE, IL US","2009-01","9","1","31","26","0","0","17.1","219","-4.4","-14.5"
"USC00114780","KNOXVILLE, IL US","2009-02","7","5","24","9","0","0","74.6","76","4.3","-7.4"
"USC00114780","KNOXVILLE, IL US","2009-03","11","9","19","6","2","0","179.0","56","10.1","-2.1"
"USC00114780","KNOXVILLE, IL US","2009-04","16","11","10","0","5","0","174.2","43","15.2","3.3"
"USC00114780","KNOXVILLE, IL US","2009-05","10","7","0","0","17","0","174.6","0","21.6","9.6"
"USC00114780","KNOXVILLE, IL US","2009-06","13","8","0","0","28","4","173.3","0","27.2","15.9"
"USC00114780","KNOXVILLE, IL US","2009-07","10","7","0","0","26","0","98.8","0","24.9","15.2"
"USC00114780","KNOXVILLE, IL US","2009-08","13","7","0","0","29","0","129.6","0","25.4","15.7"
"USC00114780","KNOXVILLE, IL US","2009-09","6","5","0","0","23","0","34.3","0","23.5","12.3"
"USC00114780","KNOXVILLE, IL US","2009-10","16","10","7","0","1","0","107.7","0","13.3","4.4"
"USC00114780","KNOXVILLE, IL US","2009-11","9","7","13","0","2","0","65.6","0","12.2","2.0"
"USC00114780","KNOXVILLE, IL US","2009-12","13","7","29","15","0","0","93.7","269","0.8","-7.1"
"USC00114780","KNOXVILLE, IL US","2010-01","7","3","30","25","0","0","43.3","195","-4.5","-12.7"
"USC00114780","KNOXVILLE, IL US","2010-02","11","5","28","22","0","0","39.9","365","-1.3","-11.9"
"USC00114780","KNOXVILLE, IL US","2010-03","10","7","17","0","1","0","76.0","94","10.7","-0.6"
"USC00114780","KNOXVILLE, IL US","2010-04","12","8","2","0","14","0","107.3","0","21.0","7.0"
"USC00114780","KNOXVILLE, IL US","2010-05","15","13","0","0","18","1","228.7","0","22.2","10.8"
"USC00114780","KNOXVILLE, IL US","2010-06","20","13","0","0","30","1","286.6","0","27.9","17.7"
"USC00114780","KNOXVILLE, IL US","2010-07","10","7","0","0","31","4","81.5","0","29.3","19.3"
"USC00114780","KNOXVILLE, IL US","2010-08","8","5","0","0","31","5","124.4","0","29.2","18.5"
"USC00114780","KNOXVILLE, IL US","2010-09","11","7","0","0","22","0","120.2","0","24.4","12.1"
"USC00114780","KNOXVILLE, IL US","2010-10","5","3","2","0","13","0","41.4","0","20.3","4.8"
"USC00114780","KNOXVILLE, IL US","2010-11","9","4","18","0","3","0","25.4","0","11.8","-0.4"
"USC00114780","KNOXVILLE, IL US","2010-12","9","5","30","24","0","0","39.2","264","-1.9","-9.7"
"USC00114780","KNOXVILLE, IL US","2011-01","11","3","31","26","0","0","29.7","154","-2.9","-11.7"
"USC00114780","KNOXVILLE, IL US","2011-02","11","4","25","13","0","0","88.6","520","1.3","-8.3"
"USC00114780","KNOXVILLE, IL US","2011-03","6","3","24","0","2","0","32.5","0","9.7","-1.8"
"USC00114780","KNOXVILLE, IL US","2011-04","15","10","4","0","5","0","148.4","0","15.4","3.7"
"USC00114780","KNOXVILLE, IL US","2011-05","14","7","2","0","18","1","161.1","0","21.8","9.9"
"USC00114780","KNOXVILLE, IL US","2011-06","17","12","0","0","27","3","164.5","0","25.8","16.4"
"USC00114780","KNOXVILLE, IL US","2011-07","7","3","0","0","30","10","44.1","0","31.0","20.7"
"USC00114780","KNOXVILLE, IL US","2011-08","5","3","0","0","31","5","25.2","0","29.2","16.9"
"USC00114780","KNOXVILLE, IL US","2011-09","10","8","0","0","17","4","70.9","0","22.6","10.7"
"USC00114780","KNOXVILLE, IL US","2011-10","3","1","6","0","12","0","17.3","0","19.2","4.6"
"USC00114780","KNOXVILLE, IL US","2011-11","10","5","16","0","2","0","149.3","0","11.9","0.7"
"USC00114780","KNOXVILLE, IL US","2011-12","12","5","24","5","0","0","89.5","20","4.6","-4.2"
"USC00114780","KNOXVILLE, IL US","2012-01","9","2","28","10","0","0","14.7","149","2.8","-7.1"
"USC00114780","KNOXVILLE, IL US","2012-02","8","6","26","6","0","0","50.1","51","5.1","-4.7"
"USC00114780","KNOXVILLE, IL US","2012-03","9","6","8","2","14","0","31.1","30","17.6","4.8"
"USC00114780","KNOXVILLE, IL US","2012-04","8","6","6","0","9","0","47.8","0","18.4","4.5"
"USC00114780","KNOXVILLE, IL US","2012-05","11","6","0","0","25","1","90.4","0","25.8","12.0"
"USC00114780","KNOXVILLE, IL US","2012-06","11","5","0","0","28","4","98.7","0","27.7","15.3"
"USC00114780","KNOXVILLE, IL US","2012-07","5","4","0","0","31","17","44.2","0","32.6","20.5"
"USC00114780","KNOXVILLE, IL US","2012-08","7","4","0","0","30","9","77.5","0","29.3","15.1"
"USC00114780","KNOXVILLE, IL US","2012-09","9","7","0","0","23","2","110.0","0","24.0","10.2"
"USC00114780","KNOXVILLE, IL US","2012-10","11","9","10","0","8","0","90.9","0","16.6","4.2"
"USC00114780","KNOXVILLE, IL US","2012-11","4","2","21","1","1","0","20.9","0","10.2","-1.8"
"USC00114780","KNOXVILLE, IL US","2012-12","8","4","21","10","1","0","48.5","81","5.2","-4.0"
"USC00114780","KNOXVILLE, IL US","2013-01","7","5","28","13","0","0","79.3","13","1.9","-9.1"
"USC00114780","KNOXVILLE, IL US","2013-02","10","7","28","12","0","0","66.4","263","1.0","-7.9"
"USC00114780","KNOXVILLE, IL US","2013-03","12","6","28","7","0","0","54.7","231","4.1","-5.0"
"USC00114780","KNOXVILLE, IL US","2013-04","14","8","7","0","5","0","238.5","0","14.1","2.5"
"USC00114780","KNOXVILLE, IL US","2013-05","16","11","0","0","19","1","223.4","0","22.6","11.1"
"USC00114780","KNOXVILLE, IL US","2013-06","13","9","0","0","27","1","107.1","0","26.4","15.6"
"USC00114780","KNOXVILLE, IL US","2013-07","10","7","0","0","29","5","82.2","0","28.0","16.9"
"USC00114780","KNOXVILLE, IL US","2013-08","3","2","0","0","31","4","17.6","0","28.2","16.5"
"USC00114780","KNOXVILLE, IL US","2013-09","6","3","0","0","27","4","129.2","0","26.6","13.0"
"USC00114780","KNOXVILLE, IL US","2013-10","11","4","8","0","11","0","87.7","0","17.4","5.5"
"USC00114780","KNOXVILLE, IL US","2013-11","9","6","18","5","0","0","49.1","33","7.6","-2.6"
"USC00114780","KNOXVILLE, IL US","2013-12","8","2","28","18","0","0","32.1","221","-0.6","-10.5"
"USC00114780","KNOXVILLE, IL US","2014-01","11","4","31","18","0","0","44.9","328","-3.6","-15.0"
"USC00114780","KNOXVILLE, IL US","2014-02","12","9","28","21","0","0","98.2","583","-4.5","-16.0"
"USC00114780","KNOXVILLE, IL US","2014-03","10","5","27","7","0","0","41.1","223","5.1","-7.0"
"USC00114780","KNOXVILLE, IL US","2014-04","12","6","10","0","8","0","105.1","0","16.2","2.7"
"USC00114780","KNOXVILLE, IL US","2014-05","13","6","0","0","20","0","46.0","0","22.5","10.8"
"USC00114780","KNOXVILLE, IL US","2014-06","14","9","0","0","29","0","169.0","0","27.1","16.6"
"USC00114780","KNOXVILLE, IL US","2014-07","7","4","0","0","29","0","85.1","0","26.1","15.4"
"USC00114780","KNOXVILLE, IL US","2014-08","15","9","0","0","31","2","134.6","0","26.9","17.7"
"USC00114780","KNOXVILLE, IL US","2014-09","9","5","0","0","22","0","181.6","0","23.7","11.0"
"USC00114780","KNOXVILLE, IL US","2014-10","10","5","1","0","5","0","97.5","0","16.7","5.7"
"USC00114780","KNOXVILLE, IL US","2014-11","7","3","23","14","0","0","29.2","23","4.9","-4.5"
"USC00114780","KNOXVILLE, IL US","2014-12","4","2","23","6","0","0","20.4","0","3.0","-3.9"
"USC00114780","KNOXVILLE, IL US","2015-01","8","6","30","15","0","0","39.9","168","-1.5","-10.1"
"USC00114780","KNOXVILLE, IL US","2015-02","4","4","28","20","0","0","45.1","297","-3.9","-14.1"
"USC00114780","KNOXVILLE, IL US","2015-03","5","4","25","5","1","0","15.9","46","8.7","-4.2"
"USC00114780","KNOXVILLE, IL US","2015-04","8","7","4","0","10","0","52.3","0","18.4","4.4"
"USC00114780","KNOXVILLE, IL US","2015-05","17","12","0","0","21","0","131.1","0","22.9","12.2"
"USC00114780","KNOXVILLE, IL US","2015-06","15","12","0","0","27","1","158.5","0","26.0","16.4"
"USC00114780","KNOXVILLE, IL US","2015-07","9","5","0","0","30","2","186.2","0","27.3","17.8"
"USC00114780","KNOXVILLE, IL US","2015-08","7","5","0","0","30","0","82.4","0","26.8","15.9"
"USC00114780","KNOXVILLE, IL US","2015-09","6","4","0","0","28","5","57.2","0","27.5","15.1"
"USC00114780","KNOXVILLE, IL US","2015-10","6","4","4","0","10","0","49.4","0","18.9","6.3"
"USC00114780","KNOXVILLE, IL US","2015-11","10","7","15","1","1","0","155.5","130","12.0","1.3"
"USC00114780","KNOXVILLE, IL US","2015-12","13","8","20","2","0","0","137.0","11","7.4","-0.6"
"USC00114780","KNOXVILLE, IL US","2016-01","6","3","30","15","0","0","16.7","98","-0.7","-9.5"
"USC00114780","KNOXVILLE, IL US","2016-02","5","2","24","9","0","0","20.6","99","4.1","-5.2"
"USC00114780","KNOXVILLE, IL US","2016-03","11","9","16","1","2","0","84.3","3","12.1","1.4"
"USC00114780","KNOXVILLE, IL US","2016-04","11","8","8","0","8","0","60.8","0","16.9","4.6"
"USC00114780","KNOXVILLE, IL US","2016-05","12","7","0","0","16","0","93.3","0","21.8","10.7"
"USC00114780","KNOXVILLE, IL US","2016-06","6","3","0","0","30","6","88.5","0","29.4","16.9"
"USC00114780","KNOXVILLE, IL US","2016-07","14","10","0","0","29","2","230.7","0","27.8","18.8"
"USC00114780","KNOXVILLE, IL US","2016-08","12","9","0","0","31","0","174.0","0","28.2","19.1"
"USC00114780","KNOXVILLE, IL US","2016-09","4","2","0","0","28","1","31.2","0","26.8","15.5"
"USC00114780","KNOXVILLE, IL US","2016-10","10","4","0","0","14","0","53.7","0","20.1","8.9"
"USC00114780","KNOXVILLE, IL US","2016-11","5","3","10","0","2","0","72.6","0","14.0","2.3"
"USC00114780","KNOXVILLE, IL US","2016-12","7","2","29","13","0","0","25.5","125","0.2","-6.9"
"USC00114780","KNOXVILLE, IL US","2017-01","12","4","27","11","0","0","48.7","15","1.6","-6.2"
"USC00114780","KNOXVILLE, IL US","2017-02","6","2","21","3","3","0","13.8","61","9.9","-2.6"
"USC00114780","KNOXVILLE, IL US","2017-03","14","6","15","2","1","0","89.6","89","9.8","-0.5"
"USC00114780","KNOXVILLE, IL US","2017-04","15","9","2","0","13","0","145.2","0","17.9","6.7"
"USC00114780","KNOXVILLE, IL US","2017-05","14","9","0","0","17","0","132.3","0","21.0","9.9"
"USC00114780","KNOXVILLE, IL US","2017-06","9","6","0","0","30","4","54.9","0","28.2","15.7"
"USC00114780","KNOXVILLE, IL US","2017-07","9","7","0","0","31","4","114.3","0","29.6","17.9"
"USC00114780","KNOXVILLE, IL US","2017-08","12","5","0","0","30","0","70.5","0","26.4","14.9"
"USC00114780","KNOXVILLE, IL US","2017-09","3","1","0","0","29","5","23.7","0","26.6","12.6"
"USC00114780","KNOXVILLE, IL US","2017-10","14","6","3","0","16","0","131.7","0","18.6","8.2"
"USC00114780","KNOXVILLE, IL US","2017-11","8","4","23","0","1","0","38.5","0","8.9","-2.1"
"USC00114780","KNOXVILLE, IL US","2017-12","7","3","29","12","0","0","25.3","168","1.9","-7.8"
